"FormID","ChemID","Chemical","Formulation","TG3ID","TherapeuticGrp3","TG2ID","TherapeuticGrp2","TG1ID","TherapeuticGrp1","BaseUnits","PropPharmPresc"
"398535","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 110 cm line x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398529","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 60 cm grey line x 5 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398538","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398536","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 60 cm line x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398539","3985","Insulin pump infusion set (teflon cannula, angle insertion)","17 mm teflon cannula; angle insertion; 80 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398437","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 110 cm grey line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398448","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 110 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398442","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 45 cm blue tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398439","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 45 cm pink tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398433","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm blue line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398443","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm blue tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398431","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm grey line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398447","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398432","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm pink line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398440","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 60 cm pink tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398444","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 80 cm blue tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398445","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 80 cm clear tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398441","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","6 mm teflon cannula; straight insertion; insertion device; 80 cm pink tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398438","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 110 cm grey line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398450","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 110 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398436","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 60 cm blue line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398434","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 60 cm grey line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398449","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 60 cm line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398435","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 60 cm pink line x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398446","3984","Insulin pump infusion set (teflon cannula, straight insertion with insertion device)","9 mm teflon cannula; straight insertion; insertion device; 80 cm clear tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398733","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 110 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398728","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 110 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398734","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398730","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398726","3987","Insulin pump infusion set (teflon cannula, straight insertion)","6 mm teflon cannula; straight insertion; 80 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398731","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 106 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398727","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 110 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398732","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398729","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 60 cm tubing x 10 with 10 needles; luer lock","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"398725","3987","Insulin pump infusion set (teflon cannula, straight insertion)","9 mm teflon cannula; straight insertion; 80 cm tubing x 10 with 10 needles","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"412842","4128","Insulin pump infusion set (teflon cannula)","13 mm teflon needle, 110 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412839","4128","Insulin pump infusion set (teflon cannula)","13 mm teflon needle, 45 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412840","4128","Insulin pump infusion set (teflon cannula)","13 mm teflon needle, 60 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412841","4128","Insulin pump infusion set (teflon cannula)","13 mm teflon needle, 80 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412845","4128","Insulin pump infusion set (teflon cannula)","17 mm teflon needle, 110 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412843","4128","Insulin pump infusion set (teflon cannula)","17 mm teflon needle, 60 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412844","4128","Insulin pump infusion set (teflon cannula)","17 mm teflon needle, 80 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412834","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 110 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412826","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 45 cm blue tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412825","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 45 cm pink tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412828","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 60 cm blue tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412827","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 60 cm pink tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412829","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 60 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412831","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 80 cm blue tubing","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412832","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 80 cm clear tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412830","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 80 cm pink tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412833","4128","Insulin pump infusion set (teflon cannula)","6 mm teflon needle, 80 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412838","4128","Insulin pump infusion set (teflon cannula)","9 mm teflon needle, 110 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412835","4128","Insulin pump infusion set (teflon cannula)","9 mm teflon needle, 60 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412836","4128","Insulin pump infusion set (teflon cannula)","9 mm teflon needle, 80 cm clear tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"412837","4128","Insulin pump infusion set (teflon cannula)","9 mm teflon needle, 80 cm tubing x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","set",100
"397026","3970","Insulin pump reservoir","10 x luer lock conversion cartridges 1.8 ml for Paradigm pumps","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397025","3970","Insulin pump reservoir","Cartridge 200 U, luer lock x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397029","3970","Insulin pump reservoir","Cartridge for 5 and 7 series pump; 1.8 ml x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397030","3970","Insulin pump reservoir","Cartridge for 7 series pump; 3.0 ml x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"397028","3970","Insulin pump reservoir","Syringe and cartridge for 50X pump, 3.0 ml x 10","11515","Insulin Pump Consumables","115","Diabetes Management","1","Alimentary Tract and Metabolism","sets",100
"630702","6307","Insulin syringes, disposable with attached needle","Syringe 0.3 ml with 29 g x 12.7 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",96.24630044
"630725","6307","Insulin syringes, disposable with attached needle","Syringe 0.3 ml with 31 g x 8 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",99.453726272
"630704","6307","Insulin syringes, disposable with attached needle","Syringe 0.5 ml with 29 g x 12.7 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",96.774746177
"630726","6307","Insulin syringes, disposable with attached needle","Syringe 0.5 ml with 31 g x 8 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",98.611731881
"630706","6307","Insulin syringes, disposable with attached needle","Syringe 1 ml with 29 g x 12.7 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",96.896737948
"630727","6307","Insulin syringes, disposable with attached needle","Syringe 1 ml with 31 g x 8 mm needle","11509","Insulin Syringes and Needles","115","Diabetes Management","1","Alimentary Tract and Metabolism","dev",97.544147351
"284513","2845","Interferon alfa-2a","Inj 3 m iu prefilled syringe","162201","Immune Modulators","1622","Immune Modulators","16","Infections - Agents for Systemic Use","inj",100
"244514","2445","Interferon alfa-2b","Inj 18 m iu, 1.2 ml multidose pen","162201","Immune Modulators","1622","Immune Modulators","16","Infections - Agents for Systemic Use","inj",100
"244516","2445","Interferon alfa-2b","Inj 60 m iu, 1.2 ml multidose pen","162201","Immune Modulators","1622","Immune Modulators","16","Infections - Agents for Systemic Use","inj",100
"124825","1248","Interferon beta-1-alpha","Inj 6 million iu prefilled syringe","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
"124826","1248","Interferon beta-1-alpha","Injection 6 million iu per 0.5 ml pen injector","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
"370725","3707","Interferon beta-1-beta","Inj 8 million iu per 1 ml","222601","Multiple Sclerosis Treatments","2226","Multiple Sclerosis Treatments","22","Nervous System","inj",100
"149225","1492","Ipratropium bromide","Aerosol inhaler, 20 mcg per dose CFC-free","283401","Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","dose",97.988390072
"149206","1492","Ipratropium bromide","Aqueous nasal spray, 0.03%","285102","Allergy Prophylactics","2851","Nasal Preparations","28","Respiratory System and Allergies","ml",99.876633109
"149207","1492","Ipratropium bromide","Nebuliser soln, 250 mcg per ml, 1 ml ampoule","283401","Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","neb",53.675482866
"149203","1492","Ipratropium bromide","Nebuliser soln, 250 mcg per ml, 2 ml ampoule","283401","Anticholinergic Agents","2834","Anticholinergic Agents","28","Respiratory System and Allergies","neb",68.522595253
"408725","4087","Iron (as ferric carboxymaltose)","Inj 50 mg per ml, 10 ml vial","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","inj",99.993776721
"167601","1676","Iron polymaltose","Inj 50 mg per ml, 2 ml ampoule","13830","Iron","138","Minerals","1","Alimentary Tract and Metabolism","inj",92.989527401
"167901","1679","Isoniazid","Tab 100 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",99.958807803
"168002","1680","Isoniazid with rifampicin","Tab 100 mg with rifampicin 150 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"168003","1680","Isoniazid with rifampicin","Tab 150 mg with rifampicin 300 mg","161601","Antituberculotics and Antileprotics","1616","Antituberculotics and Antileprotics","16","Infections - Agents for Systemic Use","tab",100
"118501","1185","Isopropyl alcohol","purified","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"283601","2836","Isosorbide mononitrate","Tab 20 mg","73401","Nitrates","734","Nitrates","7","Cardiovascular System","tab",99.942671329
"283602","2836","Isosorbide mononitrate","Tab long-acting 40 mg","73401","Nitrates","734","Nitrates","7","Cardiovascular System","tab",99.945264239
"283603","2836","Isosorbide mononitrate","Tab long-acting 60 mg","73401","Nitrates","734","Nitrates","7","Cardiovascular System","tab",99.981703517
"168801","1688","Isotretinoin","Cap 10 mg","100101","Antiacne Preparations","1001","Antiacne Preparations","10","Dermatologicals","cap",99.999439462
"168802","1688","Isotretinoin","Cap 20 mg","100101","Antiacne Preparations","1001","Antiacne Preparations","10","Dermatologicals","cap",100
"168825","1688","Isotretinoin","Cap 5 mg","100101","Antiacne Preparations","1001","Antiacne Preparations","10","Dermatologicals","cap",100
"245202","2452","Ispaghula (psyllium) husk","Powder for oral soln","12501","Bulk-forming Agents","125","Laxatives","1","Alimentary Tract and Metabolism","g",100
"277101","2771","Isradipine","Cap long-acting 2.5 mg","72201","Dihydropyridine Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","cap",100
"277102","2771","Isradipine","Cap long-acting 5 mg","72201","Dihydropyridine Calcium Channel Blockers","722","Calcium Channel Blockers","7","Cardiovascular System","cap",100
"280301","2803","Itraconazole","Cap 100 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","cap",99.992325523
"280325","2803","Itraconazole","Oral liq 10 mg per ml","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","ml",100
"413926","4139","Ivacaftor","Oral granules 50 mg, sachet","284902","Mucolytics","2849","Mucolytics","28","Respiratory System and Allergies","ea",100
"413927","4139","Ivacaftor","Oral granules 75 mg, sachet","284902","Mucolytics","2849","Mucolytics","28","Respiratory System and Allergies","ea",100
"413925","4139","Ivacaftor","Tab 150 mg","284902","Mucolytics","2849","Mucolytics","28","Respiratory System and Allergies","tab",100
"396425","3964","Ivermectin","Tab 3 mg","101701","Parasiticidal Preparations","1017","Parasiticidal Preparations","10","Dermatologicals","tab",65.745088004
"169603","1696","Ketoconazole","Shampoo 2%","102201","Scalp Preparations","1022","Scalp Preparations","10","Dermatologicals","ml",100
"169601","1696","Ketoconazole","Tab 200 mg","160401","Antifungals","1604","Antifungals","16","Infections - Agents for Systemic Use","tab",100
"388825","3888","Ketone blood beta-ketone electrodes","Test strip","11504","Ketone Testing","115","Diabetes Management","1","Alimentary Tract and Metabolism","strip",95.107813587
"169703","1697","Ketoprofen","Cap long-acting 200 mg","190401","Non-Steroidal Anti-Inflammatory Drugs","1904","Non-Steroidal Anti-Inflammatory Drugs","19","Musculoskeletal System","cap",99.995889375
"413525","4135","Ketorolac trometamol","Eye drops 0.5%","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",100
"169902","1699","Labetalol","Tab 100 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.896553598
"169903","1699","Labetalol","Tab 200 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.97503411
"169901","1699","Labetalol","Tab 50 mg","71601","Beta Adrenoceptor Blockers","716","Beta-Adrenoceptor Blockers","7","Cardiovascular System","tab",99.948085382
"393426","3934","Lacosamide","Tab 100 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"393427","3934","Lacosamide","Tab 150 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"393428","3934","Lacosamide","Tab 200 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"393425","3934","Lacosamide","Tab 50 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"331202","3312","Lactic acid","80% w/w","380101","Extemporaneously Compounded Preparations and Galenicals","3801","Extemporaneously Compounded Preparations and Galenicals","38","Extemporaneously Compounded Preparations and Galenicals","ml",100
"244701","2447","Lactulose","Oral liq 10 g per 15 ml","12507","Osmotic Laxatives","125","Laxatives","1","Alimentary Tract and Metabolism","ml",100
"290026","2900","Lamivudine","Oral liq 10 mg per ml","162003","Nucleosides Reverse Transcriptase Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","ml",100
"290002","2900","Lamivudine","Oral liq 5 mg per ml","161905","Hepatitis B Treatment","1619","Antivirals","16","Infections - Agents for Systemic Use","ml",100
"290025","2900","Lamivudine","Tab 100 mg","161905","Hepatitis B Treatment","1619","Antivirals","16","Infections - Agents for Systemic Use","tab",100
"290001","2900","Lamivudine","Tab 150 mg","162003","Nucleosides Reverse Transcriptase Inhibitors","1620","Antiretrovirals","16","Infections - Agents for Systemic Use","tab",100
"100201","1002","Lamotrigine","Tab 25 mg","220703","New Antiepilepsy Drugs","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"100202","1002","Lamotrigine","Tab 50 mg","220703","New Antiepilepsy Drugs","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"100228","1002","Lamotrigine","Tab dispersible 100 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.996074293
"100230","1002","Lamotrigine","Tab dispersible 2 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"100226","1002","Lamotrigine","Tab dispersible 25 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.989434542
"100225","1002","Lamotrigine","Tab dispersible 5 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.996961349
"100227","1002","Lamotrigine","Tab dispersible 50 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.991048865
"102225","1022","Lansoprazole","Cap 15 mg","11010","Proton Pump Inhibitors","110","Antiulcerants","1","Alimentary Tract and Metabolism","cap",99.947173054
"102201","1022","Lansoprazole","Cap 30 mg","11010","Proton Pump Inhibitors","110","Antiulcerants","1","Alimentary Tract and Metabolism","cap",99.982421937
"394425","3944","Lapatinib ditosylate","Tab 250 mg","250109","Protein-tyrosine Kinase Inhibitors","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","tab",100
"125001","1250","Latanoprost","Eye drops 0.005%","310308","Glaucoma Preparations - Prostaglandin Analogues","3103","Eye Preparations","31","Sensory Organs","ml",99.992932648
"414025","4140","Latanoprost with timolol","Eye drops 0.005% with timolol 0.5%","310309","Glaucoma Preparations - Other","3103","Eye Preparations","31","Sensory Organs","ml",100
"376326","3763","Leflunomide","Tab 10 mg","190701","Antirheumatoid Agents","1907","Antirheumatoid Agents","19","Musculoskeletal System","tab",99.988963768
"376325","3763","Leflunomide","Tab 20 mg","190701","Antirheumatoid Agents","1907","Antirheumatoid Agents","19","Musculoskeletal System","tab",99.994497805
"403525","4035","Lenalidomide","Cap 10 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"403527","4035","Lenalidomide","Cap 15 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"403526","4035","Lenalidomide","Cap 25 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"403528","4035","Lenalidomide","Cap 5 mg","250107","Other Cytotoxic Agents","2501","Chemotherapeutic Agents","25","Oncology Agents and Immunosuppressants","cap",100
"118101","1181","Letrozole","Tab 2.5 mg","250404","Aromatase Inhibitors","2504","Endocrine Therapy","25","Oncology Agents and Immunosuppressants","tab",99.987785526
"100930","1009","Leuprorelin","Inj 11.25 mg prefilled dual chamber syringe","141603","GnRH Analogues","1416","Trophic Hormones","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",100
"100929","1009","Leuprorelin","Inj 3.75 mg prefilled dual chamber syringe","141603","GnRH Analogues","1416","Trophic Hormones","14","Hormone Preparations - Systemic Excluding Contraceptive Hormones","inj",100
"387730","3877","Levetiracetam","Oral liq 100 mg per ml","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","ml",99.897978927
"387725","3877","Levetiracetam","Tab","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",100
"387729","3877","Levetiracetam","Tab 1,000 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.975152612
"387726","3877","Levetiracetam","Tab 250 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.957555665
"387727","3877","Levetiracetam","Tab 500 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.968845391
"387728","3877","Levetiracetam","Tab 750 mg","220702","Control of Epilepsy","2207","Antiepilepsy Drugs","22","Nervous System","tab",99.979251082
"171602","1716","Levobunolol","Eye drops 0.5%","310305","Glaucoma Preparations - Beta Blockers","3103","Eye Preparations","31","Sensory Organs","ml",100
"285301","2853","Levocabastine","Eye drops 0.5 mg per ml","310304","Corticosteroids and Other Anti-Inflammatory Preparations","3103","Eye Preparations","31","Sensory Organs","ml",99.948607257
"171706","1717","Levodopa with benserazide","Cap 100 mg with benserazide 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.988811287
"171702","1717","Levodopa with benserazide","Cap 200 mg with benserazide 50 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.993728505
"171708","1717","Levodopa with benserazide","Cap 50 mg with benserazide 12.5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.987670889
"171707","1717","Levodopa with benserazide","Cap long-acting 100 mg with benserazide 25 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","cap",99.992538583
"171709","1717","Levodopa with benserazide","Tab dispersible 50 mg with benserazide 12.5 mg","220101","Dopamine Agonists and Related Agents","2201","Agents for Parkinsonism and Related Disorders","22","Nervous System","tab",99.971673019
